Rank,MPI.Time,Full.Time,Comp.Time,Comm.Ratio
0,0.0477,0.1703,0.1226,27.98
1,0.0596,0.1725,0.1130,34.52
2,0.0623,0.1725,0.1102,36.11
3,0.0520,0.1705,0.1184,30.52
