Rank,MPI.Time,Full.Time,Comp.Time,Comm.Ratio
0,0.0549,0.2062,0.1513,26.64
1,0.0810,0.2087,0.1277,38.80
2,0.0750,0.2085,0.1335,35.96
3,0.0645,0.2067,0.1422,31.19
