Rank,MPI.Time,Full.Time,Comp.Time,Comm.Ratio
0,1.1053,2.5141,1.4089,43.96
1,1.0870,2.5101,1.4231,43.31
2,1.0336,2.5125,1.4788,41.14
3,0.9173,2.5146,1.5972,36.48
4,0.9467,2.5147,1.5681,37.64
