Rank,MPI.Time,Full.Time,Comp.Time,Comm.Ratio
0,1.0046,2.3871,1.3825,42.09
1,1.0599,2.4075,1.3476,44.02
2,1.0342,2.4085,1.3743,42.94
3,0.8720,2.4134,1.5413,36.13
4,0.8931,2.3871,1.4941,37.41
