Rank,MPI.Time,Full.Time,Comp.Time,Comm.Ratio
0,0.9859,2.2701,1.2842,43.43
1,0.9897,2.2723,1.2826,43.55
2,0.9653,2.2669,1.3017,42.58
3,0.8469,2.2724,1.4255,37.27
4,0.8055,2.2662,1.4607,35.54
