Rank,MPI.Time,Full.Time,Comp.Time,Comm.Ratio
0,5.9617,6.6554,0.6937,89.58
1,5.9043,6.6327,0.7284,89.02
2,5.9400,6.6502,0.7103,89.32
3,5.9448,6.6396,0.6948,89.54
4,5.8813,6.6327,0.7514,88.67
5,5.9384,6.6496,0.7112,89.30
