Rank,MPI.Time,Full.Time,Comp.Time,Comm.Ratio
0,5.4422,6.1398,0.6976,88.64
1,5.4270,6.1291,0.7020,88.55
2,5.4445,6.1413,0.6968,88.65
3,5.4000,6.1293,0.7293,88.10
4,5.4808,6.1312,0.6504,89.39
5,5.4309,6.1309,0.7001,88.58
