Rank,MPI.Time,Full.Time,Comp.Time,Comm.Ratio
0,10.5582,11.3761,0.8179,92.81
1,10.4742,11.3586,0.8844,92.21
2,10.5213,11.3709,0.8496,92.53
3,10.5014,11.3647,0.8633,92.40
4,10.4835,11.3533,0.8698,92.34
5,10.5367,11.3653,0.8286,92.71
