Rank,MPI.Time,Full.Time,Comp.Time,Comm.Ratio
0,7.2267,7.9697,0.7430,90.68
1,7.2024,7.9639,0.7615,90.44
2,7.2631,7.9697,0.7065,91.13
3,7.2541,7.9839,0.7298,90.86
4,7.2516,7.9834,0.7318,90.83
5,7.2026,7.9640,0.7614,90.44
