Rank,MPI.Time,Full.Time,Comp.Time,Comm.Ratio
0,1.4871,3.1841,1.6970,46.70
1,1.4759,3.1840,1.7081,46.35
2,1.3829,3.1842,1.8013,43.43
3,1.4684,3.1841,1.7157,46.12
