Rank,MPI.Time,Full.Time,Comp.Time,Comm.Ratio
0,1.3824,3.0080,1.6255,45.96
1,1.3382,3.0080,1.6697,44.49
2,1.3487,3.0082,1.6595,44.83
3,1.3968,3.0083,1.6114,46.43
