Rank,MPI.Time,Full.Time,Comp.Time,Comm.Ratio
0,1.4748,3.2664,1.7916,45.15
1,1.4816,3.2659,1.7843,45.37
2,1.4734,3.2668,1.7934,45.10
3,1.4574,3.2254,1.7680,45.19
