Rank,MPI.Time,Full.Time,Comp.Time,Comm.Ratio
0,1.4731,3.2316,1.7585,45.58
1,1.4646,3.2309,1.7663,45.33
2,1.4809,3.2323,1.7514,45.82
3,1.5208,3.2342,1.7135,47.02
