Rank,MPI.Time,Full.Time,Comp.Time,Comm.Ratio
0,1.4162,3.1631,1.7469,44.77
1,1.4601,3.1520,1.6919,46.32
2,1.4706,3.1619,1.6913,46.51
3,1.4136,3.1526,1.7390,44.84
