Rank,MPI.Time,Full.Time,Comp.Time,Comm.Ratio
0,1.4371,3.1522,1.7152,45.59
1,1.4014,3.1514,1.7500,44.47
2,1.4596,3.1521,1.6926,46.30
3,1.4208,3.1526,1.7318,45.07
