Rank,MPI.Time,Full.Time,Comp.Time,Comm.Ratio
0,1.1729,2.5419,1.3690,46.14
1,1.1659,2.5355,1.3696,45.98
2,1.1703,2.5410,1.3707,46.05
3,1.2030,2.5452,1.3422,47.27
4,1.1200,2.4862,1.3661,45.05
