Rank,MPI.Time,Full.Time,Comp.Time,Comm.Ratio
0,1.3868,2.8398,1.4529,48.84
1,1.2916,2.8057,1.5141,46.04
2,1.3239,2.8064,1.4825,47.17
3,1.3413,2.8368,1.4956,47.28
4,1.3419,2.8402,1.4983,47.25
