Rank,MPI.Time,Full.Time,Comp.Time,Comm.Ratio
0,1.2088,2.6104,1.4016,46.31
1,1.2175,2.6276,1.4102,46.33
2,1.2066,2.6102,1.4035,46.23
3,1.2162,2.6273,1.4110,46.29
4,1.2283,2.6278,1.3996,46.74
