Rank,MPI.Time,Full.Time,Comp.Time,Comm.Ratio
0,1.1275,2.5701,1.4427,43.87
1,1.1263,2.5655,1.4391,43.90
2,1.1163,2.5521,1.4359,43.74
3,1.1445,2.5568,1.4123,44.76
4,1.1616,2.5715,1.4098,45.17
