Rank,MPI.Time,Full.Time,Comp.Time,Comm.Ratio
0,1.2657,2.7606,1.4950,45.85
1,1.3045,2.7831,1.4786,46.87
2,1.3283,2.7831,1.4548,47.73
3,1.3229,2.7836,1.4607,47.52
4,1.3082,2.7655,1.4573,47.30
