Rank,MPI.Time,Full.Time,Comp.Time,Comm.Ratio
0,9.7500,23.0523,13.3023,42.30
1,9.7347,23.0657,13.3310,42.20
2,9.9207,23.0589,13.1382,43.02
3,9.7778,23.0586,13.2808,42.40
4,9.9600,23.0585,13.0985,43.19
5,9.8664,23.0525,13.1861,42.80
