Rank,MPI.Time,Full.Time,Comp.Time,Comm.Ratio
0,8.7860,21.5291,12.7431,40.81
1,9.0918,21.5286,12.4368,42.23
2,9.0679,21.5350,12.4671,42.11
3,9.0393,21.5288,12.4895,41.99
4,9.0877,21.5286,12.4409,42.21
5,9.1141,21.5332,12.4191,42.33
