Rank,MPI.Time,Full.Time,Comp.Time,Comm.Ratio
0,9.3451,21.7903,12.4452,42.89
1,9.1850,21.7887,12.6037,42.15
2,9.3054,21.7952,12.4897,42.69
3,9.1422,21.7886,12.6464,41.96
4,9.1648,21.7951,12.6303,42.05
5,9.3684,21.8018,12.4334,42.97
