Rank,MPI.Time,Full.Time,Comp.Time,Comm.Ratio
0,8.8620,21.2854,12.4234,41.63
1,9.2139,21.2907,12.0768,43.28
2,9.2709,21.2853,12.0144,43.56
3,9.3193,21.2912,11.9719,43.77
4,9.2931,21.2850,11.9919,43.66
5,9.4726,21.2855,11.8129,44.50
