Rank,MPI.Time,Full.Time,Comp.Time,Comm.Ratio
0,8.9954,20.9831,11.9877,42.87
1,8.9223,20.9769,12.0547,42.53
2,8.8433,20.9771,12.1338,42.16
3,8.7930,20.9771,12.1841,41.92
4,8.9603,20.9831,12.0228,42.70
5,8.7927,20.9771,12.1845,41.92
