Rank,MPI.Time,Full.Time,Comp.Time,Comm.Ratio
0,0.3113,0.9085,0.5972,34.27
1,0.3439,0.9010,0.5571,38.17
2,0.3572,0.9045,0.5472,39.50
3,0.3985,0.8966,0.4980,44.45
