Rank,MPI.Time,Full.Time,Comp.Time,Comm.Ratio
0,1.4431,2.3538,0.9107,61.31
1,1.4963,2.3140,0.8176,64.67
2,1.4892,2.3497,0.8605,63.38
3,1.5001,2.3538,0.8536,63.73
