Rank,MPI.Time,Full.Time,Comp.Time,Comm.Ratio
0,1.0955,1.9203,0.8248,57.05
1,1.1515,1.9203,0.7688,59.96
2,1.1346,1.9201,0.7855,59.09
3,1.1648,1.9205,0.7557,60.65
