Rank,MPI.Time,Full.Time,Comp.Time,Comm.Ratio
0,0.8961,1.6119,0.7158,55.59
1,0.9030,1.6123,0.7094,56.00
2,0.8974,1.6110,0.7136,55.70
3,0.8864,1.6116,0.7253,55.00
