Rank,MPI.Time,Full.Time,Comp.Time,Comm.Ratio
0,0.4500,1.0178,0.5678,44.22
1,0.4327,1.0173,0.5846,42.53
2,0.4436,1.0188,0.5752,43.54
3,0.4425,1.0187,0.5762,43.44
