Rank,MPI.Time,Full.Time,Comp.Time,Comm.Ratio
0,0.8133,1.6159,0.8026,50.33
1,0.9144,1.6294,0.7150,56.12
2,0.8796,1.6112,0.7316,54.59
3,0.9534,1.6249,0.6715,58.67
