Rank,MPI.Time,Full.Time,Comp.Time,Comm.Ratio
0,0.9326,2.6516,1.7190,35.17
1,1.0020,2.6952,1.6932,37.18
2,0.9254,2.6979,1.7725,34.30
3,1.0197,2.6946,1.6749,37.84
