Rank,MPI.Time,Full.Time,Comp.Time,Comm.Ratio
0,0.9973,2.8166,1.8193,35.41
1,1.0685,2.8175,1.7490,37.92
2,0.9907,2.8175,1.8268,35.16
3,0.9839,2.8147,1.8307,34.96
