Rank,MPI.Time,Full.Time,Comp.Time,Comm.Ratio
0,0.9528,2.7242,1.7714,34.98
1,0.9499,2.7275,1.7775,34.83
2,0.9269,2.6837,1.7568,34.54
3,0.9611,2.7243,1.7632,35.28
