Rank,MPI.Time,Full.Time,Comp.Time,Comm.Ratio
0,1.1542,3.7945,2.6403,30.42
1,1.3393,3.7938,2.4545,35.30
2,1.2014,3.7930,2.5916,31.67
3,1.1797,3.7943,2.6146,31.09
