Rank,MPI.Time,Full.Time,Comp.Time,Comm.Ratio
0,0.7459,3.0053,2.2595,24.82
1,0.7829,3.0054,2.2225,26.05
2,0.9724,3.0049,2.0325,32.36
3,0.8127,3.0049,2.1922,27.04
