Rank,MPI.Time,Full.Time,Comp.Time,Comm.Ratio
0,1.4903,4.5124,3.0220,33.03
1,1.6208,4.5077,2.8869,35.96
2,1.6400,4.5077,2.8677,36.38
3,1.7830,4.5074,2.7245,39.56
