Rank,MPI.Time,Full.Time,Comp.Time,Comm.Ratio
0,1.2385,3.3303,2.0918,37.19
1,1.4444,3.3431,1.8987,43.21
2,1.2946,3.3451,2.0504,38.70
3,1.0753,3.3445,2.2692,32.15
4,1.0897,3.3300,2.2404,32.72
