Rank,MPI.Time,Full.Time,Comp.Time,Comm.Ratio
0,2.1545,4.7317,2.5771,45.53
1,2.2973,4.7197,2.4224,48.68
2,2.1514,4.7293,2.5779,45.49
3,1.9202,4.7317,2.8115,40.58
4,1.8804,4.7196,2.8393,39.84
