Rank,MPI.Time,Full.Time,Comp.Time,Comm.Ratio
0,0.7728,2.4460,1.6732,31.59
1,0.9768,2.4451,1.4683,39.95
2,0.7780,2.4465,1.6685,31.80
3,0.6610,2.4464,1.7854,27.02
4,0.6556,2.4476,1.7920,26.79
