Rank,MPI.Time,Full.Time,Comp.Time,Comm.Ratio
0,0.6488,2.2877,1.6389,28.36
1,0.8404,2.2880,1.4476,36.73
2,0.7046,2.2877,1.5831,30.80
3,0.6042,2.3035,1.6993,26.23
4,0.5736,2.2880,1.7144,25.07
