Rank,MPI.Time,Full.Time,Comp.Time,Comm.Ratio
0,0.9317,2.5948,1.6631,35.91
1,0.9598,2.5897,1.6299,37.06
2,0.9085,2.5944,1.6859,35.02
3,0.8964,2.5899,1.6935,34.61
