Rank,MPI.Time,Full.Time,Comp.Time,Comm.Ratio
0,0.9953,2.7626,1.7673,36.03
1,0.9764,2.7598,1.7835,35.38
2,0.9357,2.7632,1.8275,33.86
3,0.9771,2.7605,1.7835,35.39
