Rank,MPI.Time,Full.Time,Comp.Time,Comm.Ratio
0,0.9845,2.6453,1.6608,37.22
1,0.9841,2.6573,1.6732,37.03
2,0.9325,2.6573,1.7248,35.09
3,0.8869,2.6454,1.7584,33.53
