Rank,MPI.Time,Full.Time,Comp.Time,Comm.Ratio
0,1.0470,2.7709,1.7239,37.78
1,0.9803,2.7703,1.7900,35.39
2,0.9418,2.7587,1.8169,34.14
3,0.9759,2.7582,1.7823,35.38
