Rank,MPI.Time,Full.Time,Comp.Time,Comm.Ratio
0,1.0351,2.8098,1.7746,36.84
1,1.0210,2.8101,1.7891,36.33
2,1.0138,2.8007,1.7870,36.20
3,0.9557,2.8004,1.8447,34.13
