Rank,MPI.Time,Full.Time,Comp.Time,Comm.Ratio
0,1.1034,2.9611,1.8577,37.26
1,1.0541,2.9568,1.9028,35.65
2,1.0657,2.9615,1.8958,35.98
3,1.0588,2.9568,1.8980,35.81
