Rank,MPI.Time,Full.Time,Comp.Time,Comm.Ratio
0,0.8709,2.5408,1.6699,34.28
1,0.8933,2.5322,1.6389,35.28
2,0.8978,2.5322,1.6344,35.45
3,0.8603,2.5345,1.6742,33.94
