Rank,MPI.Time,Full.Time,Comp.Time,Comm.Ratio
0,1.5163,3.3811,1.8648,44.85
1,1.5274,3.3815,1.8541,45.17
2,1.5898,3.3814,1.7916,47.02
3,1.6001,3.3818,1.7816,47.32
