Rank,MPI.Time,Full.Time,Comp.Time,Comm.Ratio
0,1.4539,3.2255,1.7716,45.07
1,1.4914,3.2264,1.7350,46.22
2,1.4668,3.2244,1.7576,45.49
3,1.5128,3.2264,1.7135,46.89
