Rank,MPI.Time,Full.Time,Comp.Time,Comm.Ratio
0,1.4991,3.2588,1.7596,46.00
1,1.4529,3.2584,1.8056,44.59
2,1.5085,3.2632,1.7547,46.23
3,1.5200,3.2588,1.7388,46.64
