Rank,MPI.Time,Full.Time,Comp.Time,Comm.Ratio
0,2.0865,2.9067,0.8202,71.78
1,2.1312,2.9046,0.7734,73.37
2,2.1023,2.9006,0.7983,72.48
3,2.0034,2.8918,0.8883,69.28
4,1.9985,2.8919,0.8935,69.11
