Rank,MPI.Time,Full.Time,Comp.Time,Comm.Ratio
0,0.6515,1.2734,0.6220,51.16
1,0.7453,1.2726,0.5274,58.56
2,0.6917,1.2709,0.5792,54.43
3,0.6337,1.2636,0.6299,50.15
4,0.6263,1.2635,0.6372,49.57
