Rank,MPI.Time,Full.Time,Comp.Time,Comm.Ratio
0,1.1350,2.5325,1.3974,44.82
1,1.2021,2.5690,1.3668,46.79
2,1.1222,2.5743,1.4521,43.59
3,0.9806,2.5686,1.5880,38.18
4,0.8844,2.5687,1.6843,34.43
