Rank,MPI.Time,Full.Time,Comp.Time,Comm.Ratio
0,0.9238,2.3240,1.4001,39.75
1,0.9616,2.3246,1.3629,41.37
2,0.9597,2.3240,1.3643,41.30
3,0.8904,2.3245,1.4341,38.31
4,0.8560,2.3293,1.4733,36.75
