Rank,MPI.Time,Full.Time,Comp.Time,Comm.Ratio
0,1.0509,2.4288,1.3779,43.27
1,1.0526,2.4291,1.3765,43.33
2,1.0416,2.4286,1.3870,42.89
3,0.8912,2.4338,1.5426,36.62
4,0.8990,2.4291,1.5301,37.01
