Rank,MPI.Time,Full.Time,Comp.Time,Comm.Ratio
0,1.0570,2.4558,1.3988,43.04
1,1.0633,2.4555,1.3922,43.30
2,1.0618,2.4617,1.3999,43.13
3,0.9028,2.4617,1.5588,36.68
4,0.9470,2.4616,1.5146,38.47
