Rank,MPI.Time,Full.Time,Comp.Time,Comm.Ratio
0,1.3401,2.8351,1.4950,47.27
1,1.3968,2.8839,1.4871,48.44
2,1.3512,2.8406,1.4894,47.57
3,1.3181,2.8356,1.5175,46.48
4,1.3161,2.8419,1.5258,46.31
