Rank,MPI.Time,Full.Time,Comp.Time,Comm.Ratio
0,1.3607,2.8591,1.4984,47.59
1,1.4628,2.8657,1.4029,51.04
2,1.3920,2.8656,1.4737,48.57
3,1.3242,2.8591,1.5349,46.32
4,1.4210,2.8657,1.4446,49.59
