Rank,MPI.Time,Full.Time,Comp.Time,Comm.Ratio
0,1.2408,2.6523,1.4115,46.78
1,1.2036,2.6555,1.4519,45.33
2,1.2441,2.6507,1.4065,46.94
3,1.2211,2.6521,1.4310,46.04
4,1.2326,2.6522,1.4197,46.47
