Rank,MPI.Time,Full.Time,Comp.Time,Comm.Ratio
0,1.2319,2.6757,1.4438,46.04
1,1.2762,2.6868,1.4106,47.50
2,1.2483,2.6844,1.4360,46.50
3,1.2327,2.6841,1.4514,45.93
4,1.2314,2.6930,1.4616,45.73
