Rank,MPI.Time,Full.Time,Comp.Time,Comm.Ratio
0,1.2840,2.7178,1.4338,47.24
1,1.2660,2.7092,1.4432,46.73
2,1.2593,2.7118,1.4525,46.44
3,1.2761,2.6681,1.3921,47.83
4,1.3135,2.7119,1.3984,48.43
