Rank,MPI.Time,Full.Time,Comp.Time,Comm.Ratio
0,1.4353,3.0174,1.5821,47.57
1,1.3926,3.0176,1.6250,46.15
2,1.4190,3.0288,1.6099,46.85
3,1.4880,3.0231,1.5351,49.22
4,1.4775,3.0230,1.5455,48.88
