Rank,MPI.Time,Full.Time,Comp.Time,Comm.Ratio
0,1.2554,2.6281,1.3727,47.77
1,1.2286,2.6151,1.3866,46.98
2,1.1677,2.5832,1.4156,45.20
3,1.2267,2.6282,1.4015,46.68
4,1.1956,2.5778,1.3822,46.38
